Id,TARGET_5Yrs
279,0.70066303
280,0.8346339
281,0.8790156
282,0.92954785
283,0.933664
284,0.83705777
285,0.9329255
286,0.81173813
287,0.90821666
288,0.97197556
289,0.95330596
290,0.87483317
291,0.67873263
292,0.8838408
293,0.7972951
294,0.8143021
295,0.4792891
296,0.82611096
297,0.941216
298,0.96887076
299,0.9008621
300,0.6237488
301,0.9545994
302,0.7659658
303,0.9310335
304,0.9170467
305,0.8996319
306,0.9052134
307,0.6103026
308,0.7625158
309,0.7532133
310,0.91531545
311,0.8755269
312,0.7702809
313,0.80522126
314,0.680741
315,0.8290453
316,0.9352305
317,0.92111075
318,0.76720387
319,0.8545143
320,0.7529124
321,0.97343034
322,0.80957156
323,0.8156914
324,0.6923163
325,0.8928146
326,0.9409479
327,0.7678369
328,0.88362443
329,0.7334466
330,0.9055527
331,0.8351078
332,0.8325798
333,0.917446
334,0.80283666
335,0.7983979
336,0.8908141
337,0.8949824
338,0.8848991
339,0.8177817
340,0.9472383
341,0.736306
342,0.84109956
343,0.59579283
344,0.9310507
345,0.9363881
346,0.6721241
347,0.882194
348,0.7602825
349,0.94994545
350,0.8417338
351,0.674878
352,0.8430975
353,0.92752844
354,0.92897
355,0.8934909
356,0.7261383
357,0.77551633
358,0.844246
359,0.8508639
360,0.77740234
361,0.7593635
362,0.67816633
363,0.87761533
364,0.8409419
365,0.72863847
366,0.8771058
367,0.9433658
368,0.60174614
369,0.9386933
370,0.92733175
371,0.7737625
372,0.953903
373,0.8735451
374,0.9593522
375,0.95370054
376,0.9199303
377,0.8022866
378,0.68614054
379,0.49246618
380,0.8451027
381,0.8542231
382,0.856129
383,0.87510765
384,0.7729181
385,0.5034838
386,0.8131985
387,0.9386929
388,0.8244127
389,0.8426336
390,0.88400525
391,0.8383629
392,0.8433826
393,0.9291648
394,0.7859485
395,0.8877889
396,0.7666681
397,0.873678
398,0.78505325
399,0.9633095
400,0.67222667
401,0.8802306
402,0.9148525
403,0.94496346
404,0.8231311
405,0.4082882
406,0.9685975
407,0.8429869
408,0.90491295
409,0.87854385
410,0.93353385
411,0.8474317
412,0.928951
413,0.93670076
414,0.78989416
415,0.97844875
416,0.9137672
417,0.92428184
418,0.8407964
419,0.89526576
420,0.86081344
421,0.8753516
422,0.8725957
423,0.8147175
424,0.7094803
425,0.88532895
426,0.773621
427,0.79022145
428,0.8644465
429,0.84500194
430,0.81836355
431,0.8069755
432,0.85401076
433,0.9613475
434,0.88712466
435,0.9604278
436,0.85865796
437,0.77161443
438,0.9046827
439,0.8085683
440,0.8628645
441,0.95283526
442,0.9348532
443,0.7798806
444,0.68134147
445,0.85006785
446,0.7729703
447,0.77194774
448,0.7261975
449,0.82139665
450,0.92665046
451,0.85041183
452,0.89405566
453,0.8641542
454,0.94235575
455,0.87986404
456,0.8874594
457,0.93547976
458,0.8952421
459,0.730272
460,0.7701371
461,0.7907736
462,0.80086374
463,0.79632074
464,0.9500242
465,0.8726144
466,0.8669387
467,0.92188644
468,0.9446935
469,0.59476626
470,0.9200423
471,0.9673505
472,0.90921867
473,0.94484276
474,0.8080038
475,0.8564066
476,0.92607546
477,0.77980274
478,0.8362199
479,0.9745782
480,0.91888523
481,0.77383685
482,0.9083218
483,0.79515594
484,0.5288726
485,0.74845034
486,0.8872984
487,0.9093292
488,0.7936613
489,0.70953697
490,0.7396854
491,0.91264254
492,0.71637696
493,0.865015
494,0.9061532
495,0.8854059
496,0.8156914
497,0.8082039
498,0.7651622
499,0.8663107
500,0.8476889
501,0.74249214
502,0.97897124
503,0.73077124
504,0.91444725
505,0.851964
506,0.74263084
507,0.9313316
508,0.88567895
509,0.6519025
510,0.81622756
511,0.9360147
512,0.7285521
513,0.8456962
514,0.838092
515,0.9007317
516,0.83054364
517,0.86976224
518,0.8612357
519,0.88069135
520,0.9708604
521,0.8480081
522,0.9200187
523,0.6713231
524,0.76683563
525,0.5970569
526,0.86846596
527,0.92389303
528,0.8362382
529,0.8603463
530,0.91661155
531,0.8854059
532,0.80548406
533,0.8219608
534,0.9634684
535,0.5638073
536,0.8320929
537,0.86052334
538,0.75525594
539,0.84545183
540,0.8404655
541,0.7721473
542,0.9117099
543,0.84290904
544,0.83246464
545,0.88498855
546,0.94976485
547,0.75833935
548,0.7266744
549,0.6937911
550,0.8109129
551,0.94074786
552,0.6721596
553,0.79281294
554,0.7444698
555,0.8049758
556,0.84994555
557,0.7423355
558,0.85160524
559,0.8103859
560,0.76865697
561,0.9039704
562,0.96351665
563,0.83814484
564,0.6187621
565,0.7939476
566,0.8542337
567,0.7975678
568,0.85115296
569,0.8545143
570,0.8714017
571,0.9160346
572,0.8278229
573,0.86305773
574,0.88595
575,0.8295843
576,0.6050181
577,0.8682314
578,0.9098516
579,0.9294966
580,0.84361076
581,0.89508253
582,0.8116046
583,0.63109857
584,0.813493
585,0.82296973
586,0.7794677
587,0.97596526
588,0.98441875
589,0.8514785
590,0.96267563
591,0.8408243
592,0.9571315
593,0.8679173
594,0.7273423
595,0.8075568
596,0.9466586
597,0.81889
598,0.81936693
599,0.72808576
600,0.9339763
601,0.79108155
602,0.93550146
603,0.86753213
604,0.86704516
605,0.75930744
606,0.9447965
607,0.8722455
608,0.7179467
609,0.950242
610,0.84719604
611,0.8940177
612,0.8185513
613,0.95392126
614,0.82053655
615,0.82511514
616,0.8935294
617,0.896787
618,0.6437785
619,0.79125696
620,0.9618964
621,0.9358625
622,0.92076004
623,0.8552058
624,0.9567199
625,0.83411795
626,0.936789
627,0.9322771
628,0.8860275
629,0.95501554
630,0.8962502
631,0.94819295
632,0.8759039
633,0.68992466
634,0.93421793
635,0.8299235
636,0.84850043
637,0.83514804
638,0.7666681
639,0.92988396
640,0.95808727
641,0.8190956
642,0.8429869
643,0.91672575
644,0.85115296
645,0.8999118
646,0.7139355
647,0.75239384
648,0.8315044
649,0.89600277
650,0.7858833
651,0.83208317
652,0.7946265
653,0.88859594
654,0.8214196
655,0.8023131
656,0.4851227
657,0.88812745
658,0.8613373
659,0.93390524
660,0.88484347
661,0.7897032
662,0.7791019
663,0.9157515
664,0.7880959
665,0.7915537
666,0.8297694
667,0.8284817
668,0.8692162
669,0.6732176
670,0.9510212
671,0.82651687
672,0.85425013
673,0.9143824
674,0.67034364
675,0.8680346
676,0.8922227
677,0.501043
678,0.83997905
679,0.6738898
680,0.84870905
681,0.97056466
682,0.7830607
683,0.8963138
684,0.8974903
685,0.8270551
686,0.66944945
687,0.9179779
688,0.8531844
689,0.52590626
690,0.8492036
691,0.5627122
692,0.97117394
693,0.8651806
694,0.93062675
695,0.8896035
696,0.8352523
697,0.8202089
698,0.894909
699,0.79348314
700,0.9230916
701,0.68406695
702,0.8684434
703,0.81835985
704,0.770715
705,0.6930283
706,0.88660127
707,0.9140292
708,0.42043874
709,0.671287
710,0.8564424
711,0.8943057
712,0.96465033
713,0.91981965
714,0.81784624
715,0.89600277
716,0.9646266
717,0.83342487
718,0.9424516
719,0.5660405
720,0.9257706
721,0.9636768
722,0.8761122
723,0.81530213
724,0.87094826
725,0.70622796
726,0.934514
727,0.74638236
728,0.95801866
729,0.81233114
730,0.91257834
731,0.8218248
732,0.74026936
733,0.7488045
734,0.84708095
735,0.8089995
736,0.84477746
737,0.89562345
738,0.8337189
739,0.7928909
740,0.8690419
741,0.8406342
742,0.9374307
743,0.870966
744,0.8063158
745,0.94863033
746,0.8740526
747,0.8805996
748,0.8699338
749,0.73666906
750,0.82158756
751,0.6630375
752,0.7969948
753,0.8699484
754,0.6470682
755,0.83425677
756,0.9618741
757,0.7803085
758,0.81259805
759,0.91317993
760,0.7698895
761,0.6700615
762,0.6194478
763,0.9634986
764,0.9126176
765,0.8877626
766,0.76477015
767,0.93114066
768,0.71732813
769,0.9633332
770,0.9439925
771,0.9073515
772,0.95503235
773,0.679898
774,0.6754487
775,0.9410068
776,0.9310493
777,0.91776913
778,0.6623849
779,0.8243782
780,0.8968168
781,0.92608035
782,0.96952754
783,0.9550902
784,0.8605742
785,0.9139064
786,0.8742972
787,0.94093513
788,0.8442321
789,0.8948001
790,0.92812765
791,0.8545143
792,0.76390153
793,0.9045989
794,0.8502823
795,0.72365385
796,0.6112328
797,0.8473978
798,0.80759203
799,0.9058174
800,0.8206163
801,0.84052026
802,0.9052711
803,0.82271737
804,0.85484624
805,0.8759075
806,0.874581
807,0.93503106
808,0.8877763
809,0.8295289
810,0.92331636
811,0.8644465
812,0.9626156
813,0.8436174
814,0.91466224
815,0.90216655
816,0.8010405
817,0.84156275
818,0.8903659
819,0.80901426
820,0.895853
821,0.92697865
822,0.62474763
823,0.7300925
824,0.5534968
825,0.7590336
826,0.8877763
827,0.5975377
828,0.9031211
829,0.894909
830,0.8799578
831,0.8295523
832,0.7636414
833,0.938654
834,0.7338203
835,0.9546937
836,0.511563
837,0.9235581
838,0.6813013
839,0.86842513
840,0.9513482
841,0.89040935
842,0.8086796
843,0.66874164
844,0.8573277
845,0.7705917
846,0.9171421
847,0.76137525
848,0.7422769
849,0.8677549
850,0.8612993
851,0.8456258
852,0.82994765
853,0.8800687
854,0.8190848
855,0.8155798
856,0.9104056
857,0.78068566
858,0.9307434
859,0.8827463
860,0.9250629
861,0.8877017
862,0.81661266
863,0.8222158
864,0.92111075
865,0.7827763
866,0.8815475
867,0.76033044
868,0.7379862
869,0.95924467
870,0.8098759
871,0.8888708
872,0.82040644
873,0.8231311
874,0.6789434
875,0.8142843
876,0.85919654
877,0.8716557
878,0.8420766
879,0.81343335
880,0.7830607
881,0.5028536
882,0.83072776
883,0.8071901
884,0.8640755
885,0.9446183
886,0.75667775
887,0.9283123
888,0.94542944
889,0.8090303
890,0.873678
891,0.86825
892,0.86759984
893,0.9447907
894,0.78346026
895,0.9079724
896,0.8266049
897,0.8578142
898,0.82025164
899,0.7988031
900,0.8010043
901,0.85724187
902,0.80522346
903,0.8060826
904,0.8197305
905,0.8934289
906,0.93968177
907,0.7529124
908,0.80513763
909,0.63429517
910,0.7385243
911,0.97051144
912,0.7577149
913,0.8199886
914,0.8705168
915,0.7428977
916,0.8120923
917,0.8315044
918,0.9644938
919,0.78599626
920,0.71063775
921,0.80766577
922,0.97458965
923,0.8010043
924,0.7816591
925,0.8623569
926,0.739261
927,0.5647366
928,0.792284
929,0.92158324
930,0.7335826
931,0.922463
932,0.8278981
933,0.8371924
934,0.91057473
935,0.8445572
936,0.8542337
937,0.56521785
938,0.8620378
939,0.8618821
940,0.88916045
941,0.89460987
942,0.7816591
943,0.9003685
944,0.78857523
945,0.8898858
946,0.9731092
947,0.79885006
948,0.86481744
949,0.7109246
950,0.8199651
951,0.86989665
952,0.9403548
953,0.6818674
954,0.84258014
955,0.9023986
956,0.9290995
957,0.84625214
958,0.857062
959,0.8731437
960,0.88498384
961,0.81931275
962,0.8144507
963,0.7921211
964,0.5443319
965,0.9700229
966,0.84434897
967,0.86444616
968,0.88453126
969,0.86058575
970,0.9410068
971,0.8985741
972,0.68847626
973,0.8530378
974,0.8299235
975,0.83621985
976,0.7176376
977,0.9455687
978,0.5710748
979,0.9489418
980,0.89286315
981,0.7567342
982,0.65188575
983,0.8768129
984,0.8763549
985,0.87944204
986,0.8526675
987,0.9180007
988,0.86438096
989,0.9644171
990,0.8765994
991,0.9246604
992,0.84698844
993,0.8985741
994,0.9561488
995,0.95942944
996,0.8976661
997,0.58173424
998,0.6264126
999,0.9215081
1000,0.79611516
1001,0.8927512
1002,0.77022934
1003,0.7103296
1004,0.6939941
1005,0.8677184
1006,0.9145709
1007,0.8673936
1008,0.8749973
1009,0.9074576
1010,0.90312
1011,0.8939757
1012,0.5824179
1013,0.9332289
1014,0.88764316
1015,0.62396026
1016,0.7633519
1017,0.7999599
1018,0.9460773
1019,0.85919195
1020,0.892333
1021,0.874632
1022,0.8364218
1023,0.75452787
1024,0.7129928
1025,0.62652075
1026,0.8705549
1027,0.6706376
1028,0.8879701
1029,0.88363576
1030,0.74384105
1031,0.7274423
1032,0.9192711
1033,0.8200497
1034,0.8302453
1035,0.7601811
1036,0.8941324
1037,0.7656201
1038,0.95133615
1039,0.77111423
1040,0.9201319
1041,0.9300648
1042,0.84472996
1043,0.94739515
1044,0.8155259
1045,0.93211955
1046,0.90933895
1047,0.9151895
1048,0.8041732
1049,0.9268154
1050,0.8841317
1051,0.8348935
1052,0.92287266
1053,0.8435813
1054,0.90758806
1055,0.5646148
1056,0.84123707
1057,0.86416763
1058,0.8772576
1059,0.731372
1060,0.9403879
1061,0.8304403
1062,0.6485473
1063,0.7453129
1064,0.8680412
1065,0.6423919
1066,0.9060432
1067,0.7880888
1068,0.9535929
1069,0.9339533
1070,0.9522333
1071,0.78116375
1072,0.8884655
1073,0.92946464
1074,0.9411179
1075,0.88742596
1076,0.6411781
1077,0.79108626
1078,0.8964523
1079,0.8389755
1080,0.9567418
1081,0.9478259
1082,0.92569846
1083,0.7938271
1084,0.9781003
1085,0.79246986
1086,0.72358596
1087,0.81585264
1088,0.8439182
1089,0.85115296
1090,0.8295289
1091,0.5575385
1092,0.90917534
1093,0.8440733
1094,0.57213104
1095,0.638099
1096,0.7239593
1097,0.93429065
1098,0.86287266
1099,0.79754233
1100,0.7810013
1101,0.9479755
1102,0.79596657
1103,0.6908501
1104,0.841415
1105,0.8692395
1106,0.90636545
1107,0.8644465
1108,0.8828532
1109,0.84003955
1110,0.7896655
1111,0.8282352
1112,0.95267284
1113,0.85047644
1114,0.67176694
1115,0.8027794
1116,0.71600604
1117,0.9707364
1118,0.8120236
1119,0.9143508
1120,0.76802564
1121,0.8858198
1122,0.671985
1123,0.8512927
1124,0.8834782
1125,0.8424128
1126,0.87612796
1127,0.7963383
1128,0.8756259
1129,0.9517167
1130,0.503846
1131,0.91926074
1132,0.92536205
1133,0.7693535
1134,0.8749973
1135,0.6984318
1136,0.82346237
1137,0.8321673
1138,0.8156914
1139,0.9038687
1140,0.9028137
1141,0.5887166
1142,0.8079339
1143,0.82522535
1144,0.8315962
1145,0.8496667
1146,0.9003685
1147,0.7542832
1148,0.77299654
1149,0.9410068
1150,0.92628366
1151,0.78830653
1152,0.8692305
1153,0.77249575
1154,0.8885507
1155,0.56060976
1156,0.880206
1157,0.8298312
1158,0.9064441
1159,0.91723853
1160,0.9165999
1161,0.8990697
1162,0.8634607
1163,0.77312905
1164,0.8436451
1165,0.8639274
1166,0.90216655
1167,0.82181907
1168,0.64309317
1169,0.9340054
1170,0.8366011
1171,0.79547375
1172,0.7789556
1173,0.9102976
1174,0.7450488
1175,0.8024829
1176,0.7664788
1177,0.9205263
1178,0.85988605
1179,0.8950529
1180,0.8181896
1181,0.94096386
1182,0.67047435
1183,0.83697194
1184,0.8015429
1185,0.7666681
1186,0.7825206
1187,0.90639424
1188,0.9420031
1189,0.8738824
1190,0.78078943
1191,0.90854037
1192,0.837402
1193,0.7736841
1194,0.9452191
1195,0.96482575
1196,0.8126072
1197,0.9252233
1198,0.9547277
1199,0.9464544
1200,0.7541428
1201,0.8345239
1202,0.7350691
1203,0.6854984
1204,0.9687904
1205,0.7261383
1206,0.8938881
1207,0.92059785
1208,0.7613065
1209,0.86623764
1210,0.9137554
1211,0.8071977
1212,0.8567112
1213,0.8440733
1214,0.8920576
1215,0.8962502
1216,0.8962502
1217,0.8119827
1218,0.8757663
1219,0.63045216
1220,0.8605831
1221,0.6874903
1222,0.85191745
1223,0.9158758
1224,0.8144507
1225,0.804581
1226,0.8661789
1227,0.8754811
1228,0.7946265
1229,0.7800522
1230,0.86560273
1231,0.70316935
1232,0.67704874
1233,0.8022657
1234,0.84077877
1235,0.8613373
1236,0.78893596
1237,0.7800859
1238,0.9410068
1239,0.89555347
1240,0.6786298
1241,0.9540904
1242,0.86379796
1243,0.8996277
1244,0.85738313
1245,0.91705704
1246,0.5508095
1247,0.8772435
1248,0.7499464
1249,0.7793103
1250,0.48867723
1251,0.63238364
1252,0.70483375
1253,0.88865435
1254,0.7685903
1255,0.8156914
1256,0.86391664
1257,0.93298066
1258,0.87379587
1259,0.95210385
1260,0.9048187
1261,0.8936208
1262,0.9066436
1263,0.833959
1264,0.81366634
1265,0.78614503
1266,0.78169787
1267,0.93544054
1268,0.9468961
1269,0.7431164
1270,0.9413069
1271,0.56447583
1272,0.92397505
1273,0.7425341
1274,0.842358
1275,0.7849168
1276,0.9433239
1277,0.77022934
1278,0.9362151
1279,0.8661042
1280,0.8759075
1281,0.62737983
1282,0.84346545
1283,0.8837646
1284,0.6636355
1285,0.9596733
1286,0.83637595
1287,0.93401027
1288,0.7806465
1289,0.9166918
1290,0.91733193
1291,0.8559421
1292,0.92137915
1293,0.8485229
1294,0.903146
1295,0.9013647
1296,0.8549151
1297,0.92017806
1298,0.8772392
1299,0.8348935
1300,0.8683126
1301,0.8079646
1302,0.91803235
1303,0.8800614
1304,0.6504339
1305,0.9517654
1306,0.54110914
1307,0.8704838
1308,0.60616606
1309,0.8951117
1310,0.8642439
1311,0.9427091
1312,0.85762966
1313,0.87558246
1314,0.8336706
1315,0.6650426
1316,0.9258704
1317,0.87252027
1318,0.83936226
1319,0.5534968
1320,0.8424931
1321,0.7526134
1322,0.90869373
1323,0.9354041
1324,0.9737042
1325,0.9604761
1326,0.9463338
1327,0.9427951
1328,0.8522151
1329,0.77648795
1330,0.93238246
1331,0.95551485
1332,0.82586366
1333,0.8505892
1334,0.9607327
1335,0.8864245
1336,0.82807106
1337,0.9487639
1338,0.89065677
1339,0.8360673
1340,0.90614223
1341,0.8312297
1342,0.8315044
1343,0.83028674
1344,0.5710762
1345,0.4606417
1346,0.9373676
1347,0.97584337
1348,0.82738924
1349,0.8956832
1350,0.94995254
1351,0.92422175
1352,0.9121403
1353,0.8865346
1354,0.79135793
1355,0.8383629
1356,0.87594
1357,0.9000405
1358,0.79466355
1359,0.8997732
1360,0.9009613
1361,0.6816869
1362,0.9119454
1363,0.8856175
1364,0.8433198
1365,0.8770748
1366,0.8804916
1367,0.8723231
1368,0.63113517
1369,0.89604354
1370,0.7302169
1371,0.8166116
1372,0.7885615
1373,0.8980461
1374,0.82547116
1375,0.82686365
1376,0.9487639
1377,0.6935829
1378,0.81000066
1379,0.7707944
1380,0.8299481
1381,0.7422769
1382,0.8144507
1383,0.9333696
1384,0.7614437
1385,0.73340327
1386,0.8056383
1387,0.88109076
1388,0.8571399
1389,0.7707047
1390,0.70503545
1391,0.9194241
1392,0.8586859
1393,0.6924286
1394,0.9116437
1395,0.8964944
1396,0.9547486
1397,0.934429
1398,0.9040812
1399,0.84036195
1400,0.80954164
1401,0.8903659
1402,0.88698655
1403,0.9241128
1404,0.87623817
1405,0.8010043
1406,0.8258417
1407,0.451219
1408,0.6408782
1409,0.5581581
1410,0.9250172
1411,0.8996614
1412,0.8970371
1413,0.9210305
1414,0.8203734
1415,0.8810442
1416,0.9201319
1417,0.651063
1418,0.80362177
1419,0.9279507
1420,0.78146744
1421,0.93789786
1422,0.93828243
1423,0.7383091
1424,0.86842513
1425,0.8425227
1426,0.85634625
1427,0.89056194
1428,0.6068009
1429,0.89807636
1430,0.7599966
1431,0.87379587
1432,0.8048815
1433,0.70099074
1434,0.8654081
1435,0.8920243
1436,0.93231744
1437,0.7076344
1438,0.9410068
1439,0.9023986
1440,0.92188644
1441,0.8010043
1442,0.9262514
1443,0.53371954
1444,0.84500486
1445,0.8714703
1446,0.6603694
1447,0.833959
1448,0.9258793
1449,0.70087135
1450,0.7009961
1451,0.8644465
1452,0.53600097
1453,0.8847513
1454,0.8786209
1455,0.88549113
1456,0.91932166
1457,0.7803085
1458,0.8985741
1459,0.8996277
1460,0.81477255
1461,0.8481433
1462,0.763297
1463,0.8106042
1464,0.8129928
1465,0.78232616
1466,0.7975241
1467,0.95794296
1468,0.5233875
1469,0.90790486
1470,0.5662768
1471,0.70067436
1472,0.9782759
1473,0.78346026
1474,0.72830606
1475,0.92832094
1476,0.8036223
1477,0.5902288
1478,0.9314112
1479,0.7418174
1480,0.77714705
1481,0.6587948
1482,0.572148
1483,0.81173813
1484,0.798305
1485,0.92513865
1486,0.85943866
1487,0.9660355
1488,0.8920315
1489,0.92457724
1490,0.9724998
1491,0.9171489
1492,0.88516337
1493,0.83406574
1494,0.9350029
1495,0.9316864
1496,0.9263414
1497,0.77299654
1498,0.816778
1499,0.9608585
1500,0.80930656
1501,0.8982982
1502,0.87802494
1503,0.5532666
1504,0.84736186
1505,0.8006958
1506,0.78169787
1507,0.5386827
1508,0.82947767
1509,0.9139864
1510,0.9453977
1511,0.9466455
1512,0.9419046
1513,0.8688679
1514,0.81836355
1515,0.87262964
1516,0.96063006
1517,0.87411165
1518,0.9367284
1519,0.81306314
1520,0.9425653
1521,0.7957305
1522,0.80383414
1523,0.84874254
1524,0.7807008
1525,0.833959
1526,0.85051525
1527,0.90915155
1528,0.7797533
1529,0.88910145
1530,0.7841728
1531,0.8691123
1532,0.7452578
1533,0.8215048
1534,0.7152294
1535,0.95354456
1536,0.62530863
1537,0.79197663
1538,0.66768986
1539,0.8126691
1540,0.9603971
1541,0.81443185
1542,0.9224853
1543,0.85616314
1544,0.7668177
1545,0.95093375
1546,0.8722841
1547,0.89151615
1548,0.91175073
1549,0.8834785
1550,0.9146717
1551,0.93585473
1552,0.84346545
1553,0.63087684
1554,0.93313205
1555,0.8480146
1556,0.8828517
1557,0.8469479
1558,0.69064814
1559,0.9443678
1560,0.6069834
1561,0.83153045
1562,0.56662434
1563,0.7563831
1564,0.94416004
1565,0.7810013
1566,0.7863113
1567,0.8406239
1568,0.84711546
1569,0.9204701
1570,0.83548063
1571,0.81401306
1572,0.9281676
1573,0.92650634
1574,0.75293565
1575,0.8911123
1576,0.830932
1577,0.88149184
1578,0.93701905
1579,0.9305712
1580,0.86686677
1581,0.8385052
1582,0.833959
1583,0.9228985
1584,0.915787
1585,0.8100405
1586,0.9721299
1587,0.8312297
1588,0.87809044
1589,0.77402407
1590,0.7934735
1591,0.9439337
1592,0.9037422
1593,0.84708226
1594,0.8460591
1595,0.8427099
1596,0.805055
1597,0.8923141
1598,0.94108546
1599,0.8360673
1600,0.96952796
1601,0.7332943
1602,0.8982424
1603,0.75534827
1604,0.9060314
1605,0.9643989
1606,0.8422348
1607,0.87900305
1608,0.94309497
1609,0.8441236
1610,0.8041826
1611,0.8822891
1612,0.8644465
1613,0.7988632
1614,0.8315044
1615,0.9024849
1616,0.936555
1617,0.8054012
1618,0.84381694
1619,0.9340054
1620,0.7803272
1621,0.89717984
1622,0.636845
1623,0.93317235
1624,0.71612066
1625,0.8256821
1626,0.9400474
1627,0.8757281
1628,0.9180822
1629,0.7857198
1630,0.9298841
1631,0.87143874
1632,0.88590276
1633,0.9171556
1634,0.894612
1635,0.5723446
1636,0.7141892
1637,0.6430696
1638,0.9060427
1639,0.89591306
1640,0.65633744
1641,0.8284593
1642,0.9683507
1643,0.73777217
1644,0.60071844
1645,0.9270683
1646,0.7366734
1647,0.79923373
1648,0.8276104
1649,0.7525931
1650,0.90277004
1651,0.97558606
1652,0.938206
1653,0.8218248
1654,0.93688846
1655,0.6977239
1656,0.7467887
1657,0.83742464
1658,0.9078864
1659,0.6825049
1660,0.93369114
1661,0.863878
1662,0.8920581
1663,0.80548406
1664,0.72035295
1665,0.710153
1666,0.9538808
1667,0.95327693
1668,0.7247124
1669,0.94949317
1670,0.8191094
1671,0.8269208
1672,0.87679946
